STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,UNIT_MEASURE,,AGE,,SEX,,STATISTICAL_OPERATION,,TIME_PERIOD,,OBS_VALUE,,HSPA,,METHODOLOGY,,TIME_RANGE,,DECIMALS,,OBS_STATUS,,OBS_STATUS2,,OBS_STATUS3,,UNIT_MULT,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ROU,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,176.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ROU,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,205.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ROU,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2024,,211.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,SGP,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,291.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,SGP,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,284.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,SGP,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,271.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,SGP,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,165.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,SGP,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,141.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,SGP,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,165.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,SGP,,A,,ASCOCOMP,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,215.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUT,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,253.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUT,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,238.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUT,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,239.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUT,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,209.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUT,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,203.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUT,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,139.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUT,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,127.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUT,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,135.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,AUT,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,138.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CAN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,250.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CAN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,253.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CAN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,256.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CAN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,241.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CAN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,229.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CAN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,118.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CAN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,124.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CAN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,164.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CAN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,177.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CZE,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,166.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CZE,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,149.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CZE,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,153,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CZE,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,144.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CZE,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,137.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CZE,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,103.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CZE,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,99.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CZE,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,122.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,CZE,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,116.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DNK,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,331.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DNK,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,320.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DNK,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,320.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DNK,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,300.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DNK,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,304.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DNK,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,235.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DNK,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,228,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DNK,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,228.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DNK,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,221.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DNK,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2024,,222,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,EST,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,116.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,EST,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,108.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,EST,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,103.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,EST,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,89.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,EST,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,91.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,EST,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,64.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,EST,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,49.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,EST,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,64.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,EST,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,67.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,FIN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,132.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,FIN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,128.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,FIN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,139.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,FIN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,130,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,FIN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,137.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,FIN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,108.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,FIN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,98.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,FIN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,87,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,FIN,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,88.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DEU,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,273.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DEU,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,278.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DEU,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,267.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DEU,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,172,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,DEU,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,222.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,IRL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,392.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,IRL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,394.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,IRL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,375.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,IRL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,372.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,IRL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,358.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,IRL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,254.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,IRL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,218.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,IRL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,255.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,IRL,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,272.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,215.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,193.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,194.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,185.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,174.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,101.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,114,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,121.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ISR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,130.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ITA,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,22.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,ITA,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,24.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,KOR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,200.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,KOR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,185,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,KOR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,175.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,KOR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,176.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,KOR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,147.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,KOR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,83.4,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,KOR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,59.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,KOR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,76.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,KOR,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,99.8,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LVA,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,189.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LVA,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,173.6,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LVA,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,174.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LVA,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,166.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LVA,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2019,,164.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LVA,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2020,,101.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LVA,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2021,,65.9,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LVA,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2022,,110.2,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LVA,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2023,,118.7,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LTU,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2015,,246.3,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LTU,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2016,,239,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LTU,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2017,,229.1,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PC(1.1),,I,LTU,,A,,ADMRCOPD,,10P5HB,,Y_GE15,,_T,,OBS,,2018,,217.5,,,,AGE_SEX_STANDARD,,,,1,,,,,,,,0,
